 (0.500136371171679,-0.351138860923125)
 (0.500136371171679,-0.351138860923125)
 (0.501208169018716,-0.339079997531615)
 (0.501208169018716,-0.339079997531615)
 (0.502628100681981,-0.327188287899834)
 (0.502628100681981,-0.327188287899834)
 (0.504263979994547,-0.315435282087061)
 (0.504263979994547,-0.315435282087061)
 (0.506040436880367,-0.303799835403745)
 (0.506040436880367,-0.303799835403745)
 (0.507907649298904,-0.292265208920040)
 (0.507907649298904,-0.292265208920040)
 (0.509829932941895,-0.280817684088820)
 (0.509829932941895,-0.280817684088820)
 (0.511780349274877,-0.269445800345577)
 (0.511780349274877,-0.269445800345577)
 (0.513737737775980,-0.258139797767908)
 (0.513737737775980,-0.258139797767908)
 (0.515685069868558,-0.246891295272571)
 (0.515685069868558,-0.246891295272571)
 (0.517608315448462,-0.235693036681953)
 (0.517608315448462,-0.235693036681953)
 (0.519495720811199,-0.224538688278010)
 (0.519495720811199,-0.224538688278010)
 (0.521337312238038,-0.213422721962189)
 (0.521337312238038,-0.213422721962189)
 (0.523124550754881,-0.202340292702454)
 (0.523124550754881,-0.202340292702454)
 (0.524850026814563,-0.191287108515999)
 (0.524850026814563,-0.191287108515999)
 (0.526507231114332,-0.180259411016726)
 (0.526507231114332,-0.180259411016726)
 (0.528090536104464,-0.169253878767379)
 (0.528090536104464,-0.169253878767379)
 (0.529594924244374,-0.158267586271798)
 (0.529594924244374,-0.158267586271798)
 (0.531015995796271,-0.147297940214788)
 (0.531015995796271,-0.147297940214788)
 (0.532349809597663,-0.136342656715931)
 (0.532349809597663,-0.136342656715931)
 (0.533592922425389,-0.125399733841770)
 (0.533592922425389,-0.125399733841770)
 (0.534742263506600,-0.114467395351531)
 (0.534742263506600,-0.114467395351531)
 (0.535795138587730,-0.103544078783760)
 (0.535795138587730,-0.103544078783760)
 (0.536749143314748,-9.262840375899256E-002)
 (0.536749143314748,-9.262840375899256E-002)
 (0.537602202654815,-8.171916167318251E-002)
 (0.537602202654815,-8.171916167318251E-002)
 (0.538352513448265,-7.081527237346844E-002)
 (0.538352513448265,-7.081527237346844E-002)
 (0.538998539147414,-5.991580329230838E-002)
 (0.538998539147414,-5.991580329230838E-002)
 (0.539538960936572,-4.901986758881652E-002)
 (0.539538960936572,-4.901986758881652E-002)
 (0.539972732834073,-3.812672532006594E-002)
 (0.539972732834073,-3.812672532006594E-002)
 (0.540298992109838,-2.723568370590510E-002)
 (0.540298992109838,-2.723568370590510E-002)
 (0.540517115415646,-1.634610779774170E-002)
 (0.540517115415646,-1.634610779774170E-002)
 (0.540626714844304,-5.457368471552816E-003)
 (0.540626714844304,-5.457368471552816E-003)
 (0.540627552932463,5.431098637126347E-003)
 (0.540627552932463,5.431098637126347E-003)
 (0.540519648877138,1.631987496478142E-002)
 (0.540519648877138,1.631987496478142E-002)
 (0.540303204972712,2.720952427050281E-002)
 (0.540303204972712,2.720952427050281E-002)
 (0.539978641535786,3.810068982014583E-002)
 (0.539978641535786,3.810068982014583E-002)
 (0.539546586276630,4.899398890598491E-002)
 (0.539546586276630,4.899398890598491E-002)
 (0.539007881130376,5.989011762470207E-002)
 (0.539007881130376,5.989011762470207E-002)
 (0.538363588025150,7.078983414338415E-002)
 (0.538363588025150,7.078983414338415E-002)
 (0.537615027439606,8.169400790229533E-002)
 (0.537615027439606,8.169400790229533E-002)
 (0.536763722197618,9.260356901798085E-002)
 (0.536763722197618,9.260356901798085E-002)
 (0.535811499615710,0.103519618774107)
 (0.535811499615710,0.103519618774107)
 (0.534760415009842,0.114443349147660)
 (0.534760415009842,0.114443349147660)
 (0.533612881058929,0.125376166790878)
 (0.533612881058929,0.125376166790878)
 (0.532371583088668,0.136319622903292)
 (0.532371583088668,0.136319622903292)
 (0.531039587729852,0.147275479171445)
 (0.531039587729852,0.147275479171445)
 (0.529620343726298,0.158245761208030)
 (0.529620343726298,0.158245761208030)
 (0.528117770245725,0.169232755536702)
 (0.528117770245725,0.169232755536702)
 (0.526536274615522,0.180239050646915)
 (0.526536274615522,0.180239050646915)
 (0.524880841296145,0.191267564567503)
 (0.524880841296145,0.191267564567503)
 (0.523157124831234,0.202321637148739)
 (0.523157124831234,0.202321637148739)
 (0.521371598354172,0.213405032969924)
 (0.521371598354172,0.213405032969924)
 (0.519531653706820,0.224522021877234)
 (0.519531653706820,0.224522021877234)
 (0.517645830173302,0.235677466444471)
 (0.517645830173302,0.235677466444471)
 (0.515724093084387,0.246876912466896)
 (0.515724093084387,0.246876912466896)
 (0.513778177725788,0.258126666829077)
 (0.513778177725788,0.258126666829077)
 (0.511822088980209,0.269434005182392)
 (0.511822088980209,0.269434005182392)
 (0.509872857539132,0.280807285076231)
 (0.509872857539132,0.280807285076231)
 (0.507951595971141,0.292256262622522)
 (0.507951595971141,0.292256262622522)
 (0.506085271907626,0.303792424877627)
 (0.506085271907626,0.303792424877627)
 (0.504309541609693,0.315429457118580)
 (0.504309541609693,0.315429457118580)
 (0.502674186818239,0.327184084277766)
 (0.502674186818239,0.327184084277766)
 (0.501254621326119,0.339077473603044)
 (0.501254621326119,0.339077473603044)
 (0.500183011849855,0.351138023739253)
 (0.500183011849855,0.351138023739253)
