hs_sqa 0     4  0.900000  1.000000  1.000000        -100    1024
           0  0.643467765710929       1.245130618169093E-003  2.652782100597542E-002
           1 -0.164205140020811       1.986459038680046E-003 -2.878234136045170E-002
           2  7.853941316658965E-002  2.062830079525085E-003  5.093798699759484E-002
           4  8.183978106942874E-002  2.038608396456055E-003 -2.429090744900098E-002
           5 -5.125386546728422E-002  2.046018225919187E-003  1.906968103328213E-003
           8  3.664043537384883E-002  2.054013888555857E-003  4.256151606713061E-002
