           0  0.716597008080860       9.060673187775210E-004    6.687618277135966E-002
           1 -9.012607444665378E-002  2.621901523030733E-003    8.791984556385700E-002
           2  2.007969155550255E-002  2.698347280325870E-003    4.172413655759422E-002
           4  2.035853390276862E-002  2.660426058637806E-003    4.794078398163056E-002
           5 -9.294736558522979E-003  2.698857219270526E-003   -1.382378522094234E-002
           8  6.455349653323366E-003  2.581525197218415E-003   -1.272165766345936E-002
