 ==============================================================
 Beta  0.50000000000000000      Lx, Ly           4           4 Order           3 Seed   -41246497
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.50000000000000000                0           0         -16  -8.5288902013452524E-006
  0.50000000000000000                0           0         -15  -9.6468846892267420E-006
  0.50000000000000000                0           0         -14  -1.1022820435633401E-005
  0.50000000000000000                0           0         -13  -1.2742794612418481E-005
  0.50000000000000000                0           0         -12  -1.4931100064150691E-005
  0.50000000000000000                0           0         -11  -1.7771680443106052E-005
  0.50000000000000000                0           0         -10  -2.1544299888616217E-005
  0.50000000000000000                0           0          -9  -2.6687298509732707E-005
  0.50000000000000000                0           0          -8  -3.3909818873320941E-005
  0.50000000000000000                0           0          -7  -4.4399956829475081E-005
  0.50000000000000000                0           0          -6  -6.0266844095549407E-005
  0.50000000000000000                0           0          -5  -8.7849843320468137E-005
  0.50000000000000000                0           0          -4  -1.3546036051859681E-004
  0.50000000000000000                0           0          -3  -2.4082423318000902E-004
  0.50000000000000000                0           0          -2  -5.3931292311982680E-004
  0.50000000000000000                0           0          -1  -2.1066141519094556E-003
  0.50000000000000000                0           0           0 -0.22303973876714303     
  0.50000000000000000                0           0           1  -2.1066153694622647E-003
  0.50000000000000000                0           0           2  -5.3931535838660789E-004
  0.50000000000000000                0           0           3  -2.4082788648317630E-004
  0.50000000000000000                0           0           4  -1.3546523234199542E-004
  0.50000000000000000                0           0           5  -8.7855934309640063E-005
  0.50000000000000000                0           0           6  -6.0274155058091752E-005
  0.50000000000000000                0           0           7  -4.4408488735487050E-005
  0.50000000000000000                0           0           8  -3.3919572855942009E-005
  0.50000000000000000                0           0           9  -2.6698275865771715E-005
  0.50000000000000000                0           0          10  -2.1556502079272680E-005
  0.50000000000000000                0           0          11  -1.7785109094784357E-005
  0.50000000000000000                0           0          12  -1.4945756969368166E-005
  0.50000000000000000                0           0          13  -1.2758681730808113E-005
  0.50000000000000000                0           0          14  -1.1039939895043143E-005
  0.50000000000000000                0           0          15  -9.6652387869159248E-006
  0.50000000000000000                0           0          16  -8.5484814052799873E-006
  0.50000000000000000                0           1         -16   0.0000000000000000     
  0.50000000000000000                0           1         -15   0.0000000000000000     
  0.50000000000000000                0           1         -14   0.0000000000000000     
  0.50000000000000000                0           1         -13   0.0000000000000000     
  0.50000000000000000                0           1         -12   0.0000000000000000     
  0.50000000000000000                0           1         -11   0.0000000000000000     
  0.50000000000000000                0           1         -10   0.0000000000000000     
  0.50000000000000000                0           1          -9   0.0000000000000000     
  0.50000000000000000                0           1          -8   0.0000000000000000     
  0.50000000000000000                0           1          -7   0.0000000000000000     
