 ==============================================================
 Beta  0.50000000000000000      Lx, Ly           4           4 Order           3 Seed   -41246497
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
           1         -32  -1.2013822753186752E-006  0.25000000003463907       -6.0069114238298698E-007
           1         -31  -1.2716963329035922E-006  0.25000000003395040       -6.3584817104422185E-007
           1         -30  -1.3489183975312473E-006  0.25000000003317613       -6.7445920320524401E-007
           1         -29  -1.4340058320177417E-006  0.25000000003231249       -7.1700292027123930E-007
           1         -28  -1.5280894663238867E-006  0.25000000003135742       -7.6404473721936150E-007
           1         -27  -1.6325129256885343E-006  0.25000000003031142       -8.1625646666534922E-007
           1         -26  -1.7488827999452171E-006  0.25000000002917938       -8.7444140352180321E-007
           1         -25  -1.8791332154413508E-006  0.25000000002797246       -9.3956661095775103E-007
           1         -24  -2.0256097449818640E-006  0.25000000002671130       -1.0128048753704412E-006
           1         -23  -2.1911795809905236E-006  0.25000000002543099       -1.0955897929660222E-006
           1         -22  -2.3793778205407933E-006  0.25000000002418821       -1.1896889122750473E-006
           1         -21  -2.5946040738850287E-006  0.25000000002307177       -1.2973020384172663E-006
           1         -20  -2.8423902309130477E-006  0.25000000002221923       -1.4211951163312993E-006
           1         -19  -3.1297704607499254E-006  0.25000000002184214       -1.5648852305742780E-006
           1         -18  -3.4658006785300631E-006  0.25000000002226519       -1.7329003387102273E-006
           1         -17  -3.8623007832312580E-006  0.25000000002398970       -1.9311503902295168E-006
           1         -16  -4.3349360748943423E-006  0.25000000002779466       -2.1674680351630041E-006
           1         -15  -4.9048274967240063E-006  0.25000000003490580       -2.4524137451402109E-006
           1         -14  -5.6010086239227626E-006  0.25000000004728207       -2.8005043078204270E-006
           1         -13  -6.4642798136407953E-006  0.25000000006811651       -3.2321399018938461E-006
           1         -12  -7.5534479519779126E-006  0.25000000010274098       -3.7767239706324089E-006
           1         -11  -8.9558028515334878E-006  0.25000000016032742       -4.4779014207628214E-006
           1         -10  -1.0805469353688545E-005  0.25000000025722985       -5.4027346738083175E-006
           1          -9  -1.3317208965583337E-005  0.25000000042392151       -6.6586044850093429E-006
           1          -8  -1.6852542074328506E-005  0.25000000072035633       -8.4262710514175731E-006
           1          -7  -2.2059002834187681E-005  0.25000000127283056       -1.1029501457930829E-005
           1          -6  -3.0191919565374018E-005  0.25000000237182451       -1.5095959883357607E-005
           1          -5  -4.3953212032315483E-005  0.25000000476817680       -2.1976606260245620E-005
           1          -4  -6.7732619278344786E-005  0.25000001146926892       -3.3866310571395442E-005
           1          -3  -1.2041396070103932E-004  0.25000003624880152       -6.0206985588347195E-005
           1          -2  -2.6965787527578194E-004  0.25000018178833966       -1.3482899646266588E-004
           1          -1  -1.0533193709040961E-003  0.25000277368454793       -5.2666319132885220E-004
           1           0 -0.12829078775575875       0.28759625631039754       -6.9611763791486564E-002
           1           1  -1.0533193709040961E-003  0.25000277368454793       -5.2666319132885220E-004
           1           2  -2.6965787527578194E-004  0.25000018178833966       -1.3482899646266588E-004
           1           3  -1.2041396070103932E-004  0.25000003624880152       -6.0206985588347195E-005
           1           4  -6.7732619278344786E-005  0.25000001146926892       -3.3866310571395442E-005
           1           5  -4.3953212032315483E-005  0.25000000476817680       -2.1976606260245620E-005
           1           6  -3.0191919565374018E-005  0.25000000237182451       -1.5095959883357607E-005
           1           7  -2.2059002834187681E-005  0.25000000127283056       -1.1029501457930829E-005
           1           8  -1.6852542074328506E-005  0.25000000072035633       -8.4262710514175731E-006
           1           9  -1.3317208965583337E-005  0.25000000042392151       -6.6586044850093429E-006
           1          10  -1.0805469353688545E-005  0.25000000025722985       -5.4027346738083175E-006
           1          11  -8.9558028515334878E-006  0.25000000016032742       -4.4779014207628214E-006
           1          12  -7.5534479519779126E-006  0.25000000010274098       -3.7767239706324089E-006
           1          13  -6.4642798136407953E-006  0.25000000006811651       -3.2321399018938461E-006
           1          14  -5.6010086239227626E-006  0.25000000004728207       -2.8005043078204270E-006
           1          15  -4.9048274967240063E-006  0.25000000003490580       -2.4524137451402109E-006
           1          16  -4.3349360748943423E-006  0.25000000002779466       -2.1674680351630041E-006
           1          17  -3.8623007832312580E-006  0.25000000002398970       -1.9311503902295168E-006
           1          18  -3.4658006785300631E-006  0.25000000002226519       -1.7329003387102273E-006
           1          19  -3.1297704607499254E-006  0.25000000002184214       -1.5648852305742780E-006
           1          20  -2.8423902309130477E-006  0.25000000002221923       -1.4211951163312993E-006
           1          21  -2.5946040738850287E-006  0.25000000002307177       -1.2973020384172663E-006
           1          22  -2.3793778205407933E-006  0.25000000002418821       -1.1896889122750473E-006
           1          23  -2.1911795809905236E-006  0.25000000002543099       -1.0955897929660222E-006
           1          24  -2.0256097449818640E-006  0.25000000002671130       -1.0128048753704412E-006
           1          25  -1.8791332154413508E-006  0.25000000002797246       -9.3956661095775103E-007
           1          26  -1.7488827999452171E-006  0.25000000002917938       -8.7444140352180321E-007
           1          27  -1.6325129256885343E-006  0.25000000003031142       -8.1625646666534922E-007
           1          28  -1.5280894663238867E-006  0.25000000003135742       -7.6404473721936150E-007
           1          29  -1.4340058320177417E-006  0.25000000003231249       -7.1700292027123930E-007
           1          30  -1.3489183975312473E-006  0.25000000003317613       -6.7445920320524401E-007
           1          31  -1.2716963329035922E-006  0.25000000003395040       -6.3584817104422185E-007
           1          32  -1.2013822753186752E-006  0.25000000003463907       -6.0069114238298698E-007
