 ##################################Gamma
 #tau1:          64 ,tau2:          64
 #Beta  0.900000000000000      L           4           4 Order           1
  3.175574798491504E-002 -0.112603860003306     
  3.374944899984353E-002 -0.110904585162795     
  3.556599845518251E-002 -0.108822711582303     
  3.718932140220154E-002 -0.106357882210037     
  3.915073486534833E-002 -0.105013433326082     
  4.099906874379631E-002 -0.103456645505530     
  4.251778521982691E-002 -0.101196909153908     
  4.424400181004837E-002 -9.955879343649736E-002
  4.536195404976784E-002 -9.670134185240739E-002
  4.725855058272358E-002 -9.561941158603145E-002
  4.902975282838990E-002 -9.430733625035254E-002
  4.995464164830027E-002 -9.147764773473137E-002
  5.164964820776820E-002 -9.016432466053381E-002
  5.284082105868037E-002 -8.803577401571834E-002
  5.391382181649842E-002 -8.581636609419456E-002
  5.608601524008068E-002 -8.535957415897232E-002
  5.731332579201651E-002 -8.347759751069221E-002
  5.852756065998554E-002 -8.163539204675709E-002
  5.953734963560913E-002 -7.957035030752328E-002
  6.093720794738320E-002 -7.808019115510083E-002
  6.226205030229423E-002 -7.651907631170711E-002
  6.306941346030999E-002 -7.437181726697942E-002
  6.491484738430853E-002 -7.346654084579794E-002
  6.621865786033571E-002 -7.194069582453649E-002
  6.739597827653147E-002 -7.029680619299827E-002
  6.860577194431249E-002 -6.870582316489202E-002
  7.016286777197100E-002 -6.746492692372645E-002
  7.122679362955670E-002 -6.575557251408977E-002
  7.194806279948404E-002 -6.376345800395813E-002
  7.355911994315066E-002 -6.256743856028874E-002
  7.454558052066614E-002 -6.083784401525424E-002
  7.538195824712746E-002 -5.900742058790928E-002
  7.746682551087952E-002 -5.813626585489958E-002
  7.890670849177203E-002 -5.674515663956387E-002
  7.968076677044461E-002 -5.487609750519090E-002
  8.138415930125074E-002 -5.363824940575761E-002
  8.215464224684302E-002 -5.177821845716958E-002
  8.324989001463903E-002 -5.012635107549433E-002
  8.423702165449755E-002 -4.840834801988617E-002
  8.613450710094982E-002 -4.718965055723899E-002
  8.729521169272482E-002 -4.553355912470804E-002
  8.855064667157615E-002 -4.391182172449870E-002
  8.913418629269246E-002 -4.195325030255116E-002
  9.027629316749490E-002 -4.025692900876313E-002
  9.284567072104510E-002 -3.914587035626936E-002
  9.317296501098048E-002 -3.705444599694532E-002
  9.470803806091642E-002 -3.543541980554021E-002
  9.614383385647932E-002 -3.373999377647224E-002
  9.672912904473817E-002 -3.173087689235528E-002
  9.946855454103971E-002 -3.037973695389968E-002
  9.965836014081844E-002 -2.821018935311637E-002
  0.102007713013157      -2.661897840621657E-002
  0.103199388123073      -2.467012614529173E-002
  0.104594859187195      -2.273281701699589E-002
  0.105839023102948      -2.072302363333192E-002
  0.107324432546652      -1.871829124907169E-002
  0.108733019148119      -1.665201428281905E-002
  0.110516731789529      -1.458751510394489E-002
  0.111594520232016      -1.237857712165089E-002
  0.112854336760245      -1.014881801384847E-002
  0.114735424290560      -7.914720344578116E-003
  0.116884250381962      -5.618240073155719E-003
  0.117280408628667      -3.185802786669238E-003
  0.120154188776249      -7.564459773817919E-004
  3.366492555601514E-002 -0.110630561636916     
  3.556904403924223E-002 -0.108819764810158     
  3.717977216852562E-002 -0.106321346033831     
  3.917387672549733E-002 -0.105066394586365     
  4.062363590283082E-002 -0.102479467795591     
  4.272209171675568E-002 -0.101659797803284     
  4.397980459196493E-002 -9.893306436493582E-002
  4.519002343838144E-002 -9.631116211301749E-002
  4.727751090105740E-002 -9.562558717751057E-002
  4.849233566374227E-002 -9.324292936679124E-002
  5.003205262113056E-002 -9.159250552069828E-002
  5.156866808958419E-002 -8.998849809063542E-002
  5.308310206049632E-002 -8.840700818403475E-002
  5.428070564113519E-002 -8.636592440382919E-002
  5.520788949555394E-002 -8.399211106015164E-002
  5.702451713632105E-002 -8.301870035589838E-002
  5.827130180033378E-002 -8.123839262687413E-002
  5.972590681151970E-002 -7.978640695314983E-002
  6.053638372884049E-002 -7.753091788083820E-002
  6.149091257252466E-002 -7.553402657872478E-002
  6.335283897636998E-002 -7.466825201567048E-002
  6.473663946273821E-002 -7.322763346299259E-002
  6.627526635576182E-002 -7.196625590074371E-002
  6.736440959134350E-002 -7.022842960973213E-002
  6.850991339562264E-002 -6.857815888744212E-002
  6.965544455901049E-002 -6.694368610884271E-002
  7.113423381238655E-002 -6.563720593100590E-002
  7.170327395573715E-002 -6.351278550187250E-002
  7.362164853731111E-002 -6.258757010944700E-002
  7.452256863792048E-002 -6.078638853878661E-002
  7.536947414030161E-002 -5.896773569003181E-002
  7.612878366570734E-002 -5.710260902878372E-002
  7.823561607101714E-002 -5.623189434451342E-002
  7.881559660107509E-002 -5.425204569277776E-002
  8.030523130412522E-002 -5.290178790116735E-002
  8.167583797474386E-002 -5.145013944509937E-002
  8.294785303789028E-002 -4.992020561189198E-002
  8.397609881059179E-002 -4.823594507336542E-002
  8.440212762705160E-002 -4.621711137097313E-002
  8.589431048479233E-002 -4.478129732291968E-002
  8.833862263679140E-002 -4.378588870229141E-002
  8.928007424856549E-002 -4.200361530512237E-002
  9.085134853436931E-002 -4.049598138474208E-002
  9.151433959154930E-002 -3.856820821538057E-002
  9.252111458564606E-002 -3.678141817060109E-002
  9.369215502008361E-002 -3.504165165346548E-002
  9.561336376858298E-002 -3.354298306051361E-002
  9.709408114334328E-002 -3.184070915826672E-002
  9.779475203455698E-002 -2.986076960090551E-002
  9.922607487785715E-002 -2.808189695231003E-002
  0.100299145057850      -2.616876080878398E-002
  0.102781082133133      -2.456743134045248E-002
  0.103863756820134      -2.257352829717887E-002
  0.104651718113890      -2.049272202095143E-002
  0.106317796521932      -1.854716623931691E-002
  0.108619442212119      -1.664122471439262E-002
  0.109455688624149      -1.445624119925509E-002
  0.111082927610027      -1.233375385440609E-002
  0.112505661288279      -1.013212133593757E-002
  0.113474227766057      -7.845117578881192E-003
