  0.500000000000000       0.500000000000000                3          16
          16
   1485000000000.00      (816826243.813286,-6.086878401502444E-002)
 (65536.0000000000,0.000000000000000E+000)
   4847401189.00000        1.00000000000000     
  0   0.1240147808E-001    +i  -0.1181071280E+000
  1   0.1748772897E-001    +i  -0.1142382707E+000
  2   0.1899590031E-001    +i  -0.9580219177E-001
  3   0.2277469492E-001    +i  -0.9189463327E-001
  4   0.3026799711E-001    +i  -0.1014011831E+000
  5   0.2920340013E-001    +i  -0.8293397904E-001
  6   0.3625836572E-001    +i  -0.9019244251E-001
  7   0.5121953730E-001    +i  -0.1128579394E+000
  8   0.5127231232E-001    +i  -0.1001142454E+000
  9   0.5317222455E-001    +i  -0.9260113804E-001
 10   0.5094033152E-001    +i  -0.7914716936E-001
 11   0.5693441206E-001    +i  -0.8077730819E-001
 12   0.7154786837E-001    +i  -0.9204556001E-001
 13   0.6570389686E-001    +i  -0.7738663770E-001
 14   0.6421092758E-001    +i  -0.6853125035E-001
 15   0.6888221583E-001    +i  -0.6691622548E-001
 16   0.7143567206E-001    +i  -0.6342756557E-001
 17   0.9380857150E-001    +i  -0.7560381561E-001
 18   0.6785844014E-001    +i  -0.4967458170E-001
 19   0.9468779955E-001    +i  -0.6301990305E-001
 20   0.9775457593E-001    +i  -0.5875980411E-001
 21   0.8329979557E-001    +i  -0.4474573199E-001
 22   0.9565585704E-001    +i  -0.4604930249E-001
 23   0.9879555809E-001    +i  -0.4203613171E-001
 24   0.1050743886E+000    +i  -0.3896298092E-001
 25   0.1143610468E+000    +i  -0.3655066558E-001
 26   0.1017249662E+000    +i  -0.2723864758E-001
 27   0.9164763891E-001    +i  -0.2004588650E-001
 28   0.9373590214E-001    +i  -0.1607819281E-001
 29   0.1032439396E+000    +i  -0.1273330664E-001
 30   0.9845171653E-001    +i  -0.7579797572E-002
 31   0.1272614960E+000    +i  -0.3956719436E-002
 32   0.9045431965E-001    +i   0.1485447460E-002
 33   0.1149554363E+000    +i   0.7176369223E-002
 34   0.1221975168E+000    +i   0.1322466175E-001
 35   0.9248936692E-001    +i   0.1441560186E-001
 36   0.9771169142E-001    +i   0.1988781360E-001
 37   0.9712479375E-001    +i   0.2447077569E-001
 38   0.8594156900E-001    +i   0.2591522044E-001
 39   0.8809665691E-001    +i   0.3105994105E-001
 40   0.1186421213E+000    +i   0.4811514934E-001
 41   0.8107640193E-001    +i   0.3746411959E-001
 42   0.8794094818E-001    +i   0.4556947836E-001
 43   0.1221851081E+000    +i   0.7068739339E-001
 44   0.8109189270E-001    +i   0.5204003607E-001
 45   0.8346483596E-001    +i   0.5927272309E-001
 46   0.1000405615E+000    +i   0.7817981705E-001
 47   0.6661437272E-001    +i   0.5719821639E-001
 48   0.8186804094E-001    +i   0.7719143044E-001
 49   0.6484323550E-001    +i   0.6701402750E-001
 50   0.7065963687E-001    +i   0.8016826963E-001
 51   0.5883009688E-001    +i   0.7330804938E-001
 52   0.5290143341E-001    +i   0.7253011661E-001
 53   0.5548865785E-001    +i   0.8401841475E-001
 54   0.4742394998E-001    +i   0.7959598702E-001
 55   0.5462332101E-001    +i   0.1022414870E+000
 56   0.4254856376E-001    +i   0.8953442773E-001
 57   0.4769674309E-001    +i   0.1136164444E+000
 58   0.3504389439E-001    +i   0.9558271308E-001
 59   0.3001621135E-001    +i   0.9573485700E-001
 60   0.2382704293E-001    +i   0.9011506025E-001
 61   0.2547533724E-001    +i   0.1186586523E+000
 62   0.1592335238E-001    +i   0.9578750305E-001
 63   0.1689814975E-001    +i   0.1445639011E+000
 
