  0.228190467531119      -3.379917131224623E-004
  0.202151568183874      -4.154314449802652E-004
  0.164453603505413      -2.185159933927604E-004
  0.139932873867576      -2.486243162513058E-004
  0.175720253474753      -4.432489373808874E-004
  0.170320922188265      -3.851864631792824E-004
  0.144796617072314      -2.052503248050101E-004
  0.153501106566034      -2.735839159447597E-004
  0.170868652113039      -3.761013246525327E-004
  0.160777416667883      -3.519339406065081E-004
  0.150053156696685      -2.569637910102282E-004
  0.159429001802662      -2.981454220655930E-004
