   1.00000000000000                2           4           4
   165500000000.000      (51315065.4139558,-5.724897259570153E-003)
 (16384.0000000000,0.000000000000000E+000)
   1094278042.00000        4.72593268546048     
  0   0.6524255234E-001    +i  -0.1326007569E+000
  1   0.6411041665E-001    +i  -0.1277905040E+000
  2   0.6785282169E-001    +i  -0.1217961718E+000
  3   0.6906656995E-001    +i  -0.1096535565E+000
  4   0.6996288679E-001    +i  -0.1092189770E+000
  5   0.6559385729E-001    +i  -0.9641465499E-001
  6   0.6779459734E-001    +i  -0.9071392312E-001
  7   0.6627787909E-001    +i  -0.8824753839E-001
  8   0.6751461958E-001    +i  -0.8384587716E-001
  9   0.7486075013E-001    +i  -0.7966867780E-001
 10   0.6612685381E-001    +i  -0.7328816232E-001
 11   0.7223315332E-001    +i  -0.7300313803E-001
 12   0.7405221037E-001    +i  -0.6466583443E-001
 13   0.7290274853E-001    +i  -0.5651588147E-001
 14   0.7224352895E-001    +i  -0.5994948094E-001
 15   0.7470472335E-001    +i  -0.5728931421E-001
 16   0.7763036964E-001    +i  -0.5469546669E-001
 17   0.8060914468E-001    +i  -0.5005330956E-001
 18   0.7674649131E-001    +i  -0.4168490463E-001
 19   0.8023380382E-001    +i  -0.4548231613E-001
 20   0.8128290454E-001    +i  -0.4572473092E-001
 21   0.7540421537E-001    +i  -0.3172828559E-001
 22   0.7959858355E-001    +i  -0.3164409780E-001
 23   0.8118590824E-001    +i  -0.3131680852E-001
 24   0.8475836503E-001    +i  -0.2868762045E-001
 25   0.8562111596E-001    +i  -0.1969091628E-001
 26   0.8435546546E-001    +i  -0.1902534791E-001
 27   0.8459082364E-001    +i  -0.1377550696E-001
 28   0.8519472690E-001    +i  -0.9213516888E-002
 29   0.8649143895E-001    +i  -0.1499463793E-001
 30   0.9413751178E-001    +i  -0.2665616852E-002
 31   0.9331152201E-001    +i  -0.7018654069E-003
 32   0.9722830040E-001    +i   0.4065628721E-002
 33   0.9598330815E-001    +i   0.6544022018E-002
 34   0.9045206469E-001    +i   0.4768248752E-002
 35   0.8714412013E-001    +i   0.7834873064E-002
 36   0.9156370057E-001    +i   0.9366413345E-002
 37   0.9262267539E-001    +i   0.1921190791E-001
 38   0.9152887214E-001    +i   0.1607273943E-001
 39   0.8911112791E-001    +i   0.2399344084E-001
 40   0.8650946617E-001    +i   0.2311148509E-001
 41   0.9153099933E-001    +i   0.2570774775E-001
 42   0.8679052567E-001    +i   0.2870300445E-001
 43   0.8472228756E-001    +i   0.3015326497E-001
 44   0.8457686775E-001    +i   0.3223582346E-001
 45   0.7784925189E-001    +i   0.4081385250E-001
 46   0.8880116767E-001    +i   0.4200327572E-001
 47   0.8734460669E-001    +i   0.4965024550E-001
 48   0.8552546104E-001    +i   0.5121034829E-001
 49   0.9011988038E-001    +i   0.5625306760E-001
 50   0.8149310488E-001    +i   0.5836910484E-001
 51   0.7892595144E-001    +i   0.5781496348E-001
 52   0.7587313109E-001    +i   0.5474769968E-001
 53   0.8422994408E-001    +i   0.7514529212E-001
 54   0.7826665086E-001    +i   0.7164488671E-001
 55   0.7350615496E-001    +i   0.7258687417E-001
 56   0.7527650782E-001    +i   0.8136218434E-001
 57   0.7206270782E-001    +i   0.8172745040E-001
 58   0.6706882204E-001    +i   0.8652179262E-001
 59   0.6579847414E-001    +i   0.9223706346E-001
 60   0.6453787000E-001    +i   0.9902214875E-001
 61   0.5745589120E-001    +i   0.9493111418E-001
 62   0.5758331212E-001    +i   0.1034931978E+000
 63   0.5506117781E-001    +i   0.1123329925E+000
 
