  0.900000000000000                1           4           4
   22000000000.0000      (141019667.564225,-5.605117593700405E-002)
 (20227.1604938272,0.000000000000000E+000)
   461902017.000000        2.32868353822808     
  0   0.5711795206E-001    +i  -0.1578255051E+000
  1   0.6457441548E-001    +i  -0.1526543938E+000
  2   0.6149043113E-001    +i  -0.1471284137E+000
  3   0.6958559521E-001    +i  -0.1453496155E+000
  4   0.7421712851E-001    +i  -0.1283229800E+000
  5   0.7911721088E-001    +i  -0.1261768438E+000
  6   0.8886793384E-001    +i  -0.1190034350E+000
  7   0.8449823525E-001    +i  -0.1175839939E+000
  8   0.8458517488E-001    +i  -0.1160704980E+000
  9   0.9065738668E-001    +i  -0.1076050290E+000
 10   0.9115128294E-001    +i  -0.9695014047E-001
 11   0.9676945393E-001    +i  -0.9748999560E-001
 12   0.9235674156E-001    +i  -0.8153294104E-001
 13   0.9973033116E-001    +i  -0.8453454462E-001
 14   0.1008362050E+000    +i  -0.7885170299E-001
 15   0.1105820733E+000    +i  -0.7858806273E-001
 16   0.1082572217E+000    +i  -0.7191470673E-001
 17   0.1086462148E+000    +i  -0.6699385603E-001
 18   0.1127078949E+000    +i  -0.6450974398E-001
 19   0.1132431884E+000    +i  -0.5714633166E-001
 20   0.1142268973E+000    +i  -0.5510634016E-001
 21   0.1097640264E+000    +i  -0.4795022621E-001
 22   0.1182919513E+000    +i  -0.4702276162E-001
 23   0.1119836858E+000    +i  -0.3621017067E-001
 24   0.1234589281E+000    +i  -0.3755642581E-001
 25   0.1239515678E+000    +i  -0.2866055680E-001
 26   0.1233441386E+000    +i  -0.2459475865E-001
 27   0.1239703727E+000    +i  -0.2259092783E-001
 28   0.1301180614E+000    +i  -0.2318762325E-001
 29   0.1332434201E+000    +i  -0.1190772248E-001
 30   0.1366655011E+000    +i  -0.5644968919E-002
 31   0.1395614737E+000    +i  -0.8799453684E-003
 32   0.1305856817E+000    +i   0.2588249511E-002
 33   0.1346172932E+000    +i   0.1113115531E-001
 34   0.1357467941E+000    +i   0.1479701000E-001
 35   0.1249804876E+000    +i   0.1551015357E-001
 36   0.1250490806E+000    +i   0.2220047636E-001
 37   0.1255742804E+000    +i   0.2857849820E-001
 38   0.1273404196E+000    +i   0.3525535851E-001
 39   0.1211113981E+000    +i   0.3534743493E-001
 40   0.1185584024E+000    +i   0.3624771380E-001
 41   0.1106448294E+000    +i   0.4427937110E-001
 42   0.1163765726E+000    +i   0.5115755789E-001
 43   0.1153811779E+000    +i   0.5497141413E-001
 44   0.1155532284E+000    +i   0.6344989309E-001
 45   0.1168261213E+000    +i   0.6127369702E-001
 46   0.1119484371E+000    +i   0.7252992120E-001
 47   0.9930898080E-001    +i   0.6943015636E-001
 48   0.1023833440E+000    +i   0.8121920413E-001
 49   0.1019926642E+000    +i   0.8081359845E-001
 50   0.9787627136E-001    +i   0.9275470601E-001
 51   0.9846818155E-001    +i   0.9807051801E-001
 52   0.9710844153E-001    +i   0.9272112397E-001
 53   0.9072381116E-001    +i   0.1030846940E+000
 54   0.8974053235E-001    +i   0.1059022125E+000
 55   0.8576196139E-001    +i   0.1078702607E+000
 56   0.8345415521E-001    +i   0.1180281131E+000
 57   0.8254759458E-001    +i   0.1222701944E+000
 58   0.7712326251E-001    +i   0.1226733120E+000
 59   0.7605262168E-001    +i   0.1391403909E+000
 60   0.7072872777E-001    +i   0.1432596640E+000
 61   0.6795327756E-001    +i   0.1459684988E+000
 62   0.5975470894E-001    +i   0.1499385798E+000
 63   0.5702272994E-001    +i   0.1543038015E+000
 
