  0.900000000000000                1           4           4
   5475000000000.00      (57678695570.0000,-85.2984713429469)
 (20227.1604938272,0.000000000000000E+000)
   85770651839.0000        1.00000000000000     
  0   0.3169719933E-001    +i  -0.1127591786E+000
  1   0.3533007528E-001    +i  -0.1083953122E+000
  2   0.3884214283E-001    +i  -0.1044203355E+000
  3   0.4217121286E-001    +i  -0.1005483103E+000
  4   0.4538070202E-001    +i  -0.9686828132E-001
  5   0.4833504249E-001    +i  -0.9304948203E-001
  6   0.5114662563E-001    +i  -0.8932188874E-001
  7   0.5385221182E-001    +i  -0.8571207367E-001
  8   0.5645957950E-001    +i  -0.8219370541E-001
  9   0.5890997670E-001    +i  -0.7866512506E-001
 10   0.6143983111E-001    +i  -0.7541123745E-001
 11   0.6371521594E-001    +i  -0.7198668247E-001
 12   0.6594446811E-001    +i  -0.6864110181E-001
 13   0.6820925239E-001    +i  -0.6542908977E-001
 14   0.7020995415E-001    +i  -0.6204952102E-001
 15   0.7225589613E-001    +i  -0.5878650840E-001
 16   0.7408325166E-001    +i  -0.5540945697E-001
 17   0.7627044655E-001    +i  -0.5233475017E-001
 18   0.7813343721E-001    +i  -0.4905225205E-001
 19   0.7996009185E-001    +i  -0.4576450219E-001
 20   0.8194393598E-001    +i  -0.4256395555E-001
 21   0.8379433233E-001    +i  -0.3927523446E-001
 22   0.8547211654E-001    +i  -0.3588930388E-001
 23   0.8749127313E-001    +i  -0.3260955799E-001
 24   0.8934726605E-001    +i  -0.2921283183E-001
 25   0.9099269454E-001    +i  -0.2569555243E-001
 26   0.9273963731E-001    +i  -0.2214945493E-001
 27   0.9447551183E-001    +i  -0.1852741323E-001
 28   0.9652441735E-001    +i  -0.1486919509E-001
 29   0.9824920481E-001    +i  -0.1105238439E-001
 30   0.9987205476E-001    +i  -0.7121255587E-002
 31   0.1017399722E+000    +i  -0.3086128305E-002
 32   0.1018618984E+000    +i   0.1058616569E-002
 33   0.1002072442E+000    +i   0.5111753470E-002
 34   0.9871650950E-001    +i   0.9064529802E-002
 35   0.9686615682E-001    +i   0.1288029875E-001
 36   0.9528324536E-001    +i   0.1663533100E-001
 37   0.9354792302E-001    +i   0.2028429991E-001
 38   0.9207308461E-001    +i   0.2392613737E-001
 39   0.9041136452E-001    +i   0.2747017923E-001
 40   0.8854658174E-001    +i   0.3089785632E-001
 41   0.8686757477E-001    +i   0.3434662872E-001
 42   0.8513237608E-001    +i   0.3774751139E-001
 43   0.8356039367E-001    +i   0.4121344383E-001
 44   0.8176197257E-001    +i   0.4457072127E-001
 45   0.8004002701E-001    +i   0.4797982171E-001
 46   0.7817796575E-001    +i   0.5132855501E-001
 47   0.7620963745E-001    +i   0.5463265480E-001
 48   0.7443751713E-001    +i   0.5812852367E-001
 49   0.7254554194E-001    +i   0.6160881283E-001
 50   0.7046037310E-001    +i   0.6500679829E-001
 51   0.6829508760E-001    +i   0.6841990600E-001
 52   0.6617277026E-001    +i   0.7199396345E-001
 53   0.6397552610E-001    +i   0.7563826040E-001
 54   0.6148942588E-001    +i   0.7910307784E-001
 55   0.5915417389E-001    +i   0.8295789696E-001
 56   0.5651753213E-001    +i   0.8663389734E-001
 57   0.5375680188E-001    +i   0.9037307745E-001
 58   0.5092024319E-001    +i   0.9430086062E-001
 59   0.4798670957E-001    +i   0.9844401667E-001
 60   0.4470721254E-001    +i   0.1023151357E+000
 61   0.4132548123E-001    +i   0.1064601058E+000
 62   0.3780254192E-001    +i   0.1108943118E+000
 63   0.3399099926E-001    +i   0.1152785619E+000
 
