 (-0.301778416971661,-8.647371735904035E-003)
 (-0.301778416971661,-8.647371735904035E-003)
 (0.301778416971661,8.647371735904035E-003)
 (0.301778416971661,8.647371735904035E-003)
 (-0.603556833943321,-1.729474347180807E-002)
 (-0.603556833943321,-1.729474347180807E-002)
 (0.133739548050745,6.112812107307899E-003)
 (0.133739548050745,6.112812107307899E-003)
 (-0.133739548050745,-6.112812107307899E-003)
 (-0.133739548050745,-6.112812107307899E-003)
 (0.267479096101490,1.222562421461580E-002)
 (0.267479096101490,1.222562421461580E-002)
 (-0.183858297956685,-6.455288723211904E-003)
 (-0.183858297956685,-6.455288723211904E-003)
 (0.183858297956685,6.455288723211904E-003)
 (0.183858297956685,6.455288723211904E-003)
 (-0.367716595913370,-1.291057744642381E-002)
 (-0.367716595913370,-1.291057744642381E-002)
 (0.133739548050745,6.112812107307899E-003)
 (0.133739548050745,6.112812107307899E-003)
 (-0.133739548050745,-6.112812107307899E-003)
 (-0.133739548050745,-6.112812107307899E-003)
 (0.267479096101490,1.222562421461580E-002)
 (0.267479096101490,1.222562421461580E-002)
 (0.133739548050745,6.112812107307899E-003)
 (0.133739548050745,6.112812107307899E-003)
 (-0.133739548050745,-6.112812107307899E-003)
 (-0.133739548050745,-6.112812107307899E-003)
 (0.267479096101490,1.222562421461580E-002)
 (0.267479096101490,1.222562421461580E-002)
 (-0.183858297956685,-6.455288723211904E-003)
 (-0.183858297956685,-6.455288723211904E-003)
 (0.183858297956685,6.455288723211904E-003)
 (0.183858297956685,6.455288723211904E-003)
 (-0.367716595913370,-1.291057744642381E-002)
 (-0.367716595913370,-1.291057744642381E-002)
 (9.801273725273524E-002,5.050666052553756E-003)
 (9.801273725273524E-002,5.050666052553756E-003)
 (-9.801273725273524E-002,-5.050666052553756E-003)
 (-9.801273725273524E-002,-5.050666052553756E-003)
 (0.196025474505470,1.010133210510751E-002)
 (0.196025474505470,1.010133210510751E-002)
 (-0.183858297956685,-6.455288723211904E-003)
 (-0.183858297956685,-6.455288723211904E-003)
 (0.183858297956685,6.455288723211904E-003)
 (0.183858297956685,6.455288723211904E-003)
 (-0.367716595913370,-1.291057744642381E-002)
 (-0.367716595913370,-1.291057744642381E-002)
 (-0.183858297956685,-6.455288723211905E-003)
 (-0.183858297956685,-6.455288723211905E-003)
 (0.183858297956685,6.455288723211905E-003)
 (0.183858297956685,6.455288723211905E-003)
 (-0.367716595913370,-1.291057744642381E-002)
 (-0.367716595913370,-1.291057744642381E-002)
 (9.801273725273524E-002,5.050666052553756E-003)
 (9.801273725273524E-002,5.050666052553756E-003)
 (-9.801273725273524E-002,-5.050666052553756E-003)
 (-9.801273725273524E-002,-5.050666052553756E-003)
 (0.196025474505470,1.010133210510751E-002)
 (0.196025474505470,1.010133210510751E-002)
 (-6.593817894170940E-002,-4.263205710519776E-003)
 (-6.593817894170940E-002,-4.263205710519776E-003)
 (6.593817894170940E-002,4.263205710519776E-003)
 (6.593817894170940E-002,4.263205710519776E-003)
 (-0.131876357883419,-8.526411421039552E-003)
 (-0.131876357883419,-8.526411421039552E-003)
 (9.801273725273524E-002,5.050666052553756E-003)
 (9.801273725273524E-002,5.050666052553756E-003)
 (-9.801273725273524E-002,-5.050666052553756E-003)
 (-9.801273725273524E-002,-5.050666052553756E-003)
