 (0.127376868588173,-0.257220187143707)
 (0.127376868588173,-0.257220187143707)
 (0.135967807795103,-0.483777496226119)
 (0.135967807795103,-0.483777496226119)
 (-8.122023527811273E-003,0.230456092753507)
 (-8.122023527811273E-003,0.230456092753507)
 (1.430313576985753E-002,-0.206613755187280)
 (1.430313576985753E-002,-0.206613755187280)
 (-0.175592506532932,-3.987622113389903E-002)
 (-0.175592506532932,-3.987622113389903E-002)
 (0.191332157308695,-0.165444050956605)
 (0.191332157308695,-0.165444050956605)
 (-2.614991657864691E-003,-4.327966005876413E-003)
 (-2.614991657864691E-003,-4.327966005876413E-003)
 (-3.106236045590881E-003,-4.068673460042127E-003)
 (-3.106236045590881E-003,-4.068673460042127E-003)
 (9.424426433498233E-004,-1.877083406175762E-004)
 (9.424426433498233E-004,-1.877083406175762E-004)
 (-1.400506906859306E-004,-2.948387185004456E-004)
 (-1.400506906859306E-004,-2.948387185004456E-004)
 (-1.944356865655671E-004,-1.933258692770112E-004)
 (-1.944356865655671E-004,-1.933258692770112E-004)
 (-1.327951887492312E-004,-9.988254621023244E-006)
 (-1.327951887492312E-004,-9.988254621023244E-006)
 (-6.373741492108004E-005,-2.994858442945952E-005)
 (-6.373741492108004E-005,-2.994858442945952E-005)
 (-1.590263377809241E-005,-3.101399392308014E-005)
 (-1.590263377809241E-005,-3.101399392308014E-005)
 (-5.228525571300373E-006,-3.973260940731640E-005)
 (-5.228525571300373E-006,-3.973260940731640E-005)
 (2.259374062092985E-009,1.595241421507284E-010)
 (2.259374062092985E-009,1.595241421507284E-010)
 (4.378860126432216E-010,-1.916735498912466E-009)
 (4.378860126432216E-010,-1.916735498912466E-009)
 (1.809398724094705E-009,2.090957854142831E-009)
 (1.809398724094705E-009,2.090957854142831E-009)
 (2.497197595599660E-016,2.267574226244797E-016)
 (2.497197595599660E-016,2.267574226244797E-016)
 (1.805274785756251E-017,-9.771121443800005E-018)
 (1.805274785756251E-017,-9.771121443800005E-018)
 (-1.920705044367556E-016,-5.200099226935170E-016)
 (-1.920705044367556E-016,-5.200099226935170E-016)
 (1.530804303246180E-010,-2.256313140659952E-009)
 (1.530804303246180E-010,-2.256313140659952E-009)
 (-1.920960770041647E-009,-4.336365362036841E-010)
 (-1.920960770041647E-009,-4.336365362036841E-010)
 (2.090739345607766E-009,-1.806496331183255E-009)
 (2.090739345607766E-009,-1.806496331183255E-009)
 (1.518342891702629E-002,-0.208397645469261)
 (1.518342891702629E-002,-0.208397645469261)
 (-0.174551737184238,-4.265390940218164E-002)
 (-0.174551737184238,-4.265390940218164E-002)
 (0.192506764086561,-0.165155926207117)
 (0.192506764086561,-0.165155926207117)
 (-1.469700487683423E-002,-2.459551708583453E-002)
 (-1.469700487683423E-002,-2.459551708583453E-002)
 (-1.774936809392958E-002,-2.410395792432410E-002)
 (-1.774936809392958E-002,-2.410395792432410E-002)
 (3.930788106781874E-003,-4.237177754449600E-004)
 (3.930788106781874E-003,-4.237177754449600E-004)
 (-1.681886146379303E-003,-2.315152775915965E-003)
 (-1.681886146379303E-003,-2.315152775915965E-003)
 (-1.626131349198766E-003,-2.730742474402902E-003)
 (-1.626131349198766E-003,-2.730742474402902E-003)
 (-2.432890034431750E-004,1.130675727243466E-004)
 (-2.432890034431750E-004,1.130675727243466E-004)
 (-1.619897672323884E-004,-2.486212507011811E-004)
 (-1.619897672323884E-004,-2.486212507011811E-004)
 (-2.256770087648012E-004,-2.553807358181876E-004)
 (-2.256770087648012E-004,-2.553807358181876E-004)
 (1.165300197619546E-005,9.728417722167204E-005)
 (1.165300197619546E-005,9.728417722167204E-005)
 (-4.285333487010747E-005,-3.141801460127923E-005)
 (-4.285333487010747E-005,-3.141801460127923E-005)
 (-2.537288867487835E-005,-1.107513788951754E-005)
 (-2.537288867487835E-005,-1.107513788951754E-005)
 (1.124868418228806E-005,-9.895424066814153E-006)
 (1.124868418228806E-005,-9.895424066814153E-006)
 (2.705462349320394E-010,-1.578896588577799E-010)
 (2.705462349320394E-010,-1.578896588577799E-010)
 (2.658705346449409E-010,-1.911716252525389E-010)
 (2.658705346449409E-010,-1.911716252525389E-010)
